2022-06-23 00:54:20 startup archives unpack
2022-06-23 00:55:09 status half-installed libavahi-common3:amd64 0.6.32-2+deb9u1
2022-06-23 00:55:09 status unpacked libavahi-common3:amd64 0.6.32-2+deb9u1
2022-06-23 00:55:09 status unpacked libavahi-common3:amd64 0.6.32-2+deb9u1
2022-06-23 00:55:09 install libdbus-1-3:amd64 <none> 1.10.32-0+deb9u1
2022-06-23 00:55:09 status half-installed libdbus-1-3:amd64 1.10.32-0+deb9u1
2022-06-23 00:55:09 status unpacked libdbus-1-3:amd64 1.10.32-0+deb9u1
2022-06-23 00:55:09 status unpacked libdbus-1-3:amd64 1.10.32-0+deb9u1
2022-06-23 00:55:09 install libavahi-client3:amd64 <none> 0.6.32-2+deb9u1
2022-06-23 00:55:09 status half-installed libavahi-client3:amd64 0.6.32-2+deb9u1
2022-06-23 00:55:09 status unpacked libavahi-client3:amd64 0.6.32-2+deb9u1
2022-06-23 00:55:09 status unpacked libavahi-client3:amd64 0.6.32-2+deb9u1
2022-06-23 00:55:09 install libcups2:amd64 <none> 2.2.1-8+deb9u8
2022-06-23 00:55:09 status half-installed libcups2:amd64 2.2.1-8+deb9u8
2022-06-23 00:55:09 status unpacked libcups2:amd64 2.2.1-8+deb9u8
2022-06-23 00:55:09 status unpacked libcups2:amd64 2.2.1-8+deb9u8
2022-06-23 00:55:09 install libxcomposite1:amd64 <none> 1:0.4.4-2
2022-06-23 00:55:09 status half-installed libxcomposite1:amd64 1:0.4.4-2
2022-06-23 00:55:09 status unpacked libxcomposite1:amd64 1:0.4.4-2
2022-06-23 00:55:09 status unpacked libxcomposite1:amd64 1:0.4.4-2
2022-06-23 00:55:09 install libxfixes3:amd64 <none> 1:5.0.3-1
2022-06-23 00:55:09 status half-installed libxfixes3:amd64 1:5.0.3-1
2022-06-23 00:55:09 status unpacked libxfixes3:amd64 1:5.0.3-1
2022-06-23 00:55:09 status unpacked libxfixes3:amd64 1:5.0.3-1
2022-06-23 00:55:09 install libxcursor1:amd64 <none> 1:1.1.14-1+deb9u2
2022-06-23 00:55:09 status half-installed libxcursor1:amd64 1:1.1.14-1+deb9u2
2022-06-23 00:55:09 status unpacked libxcursor1:amd64 1:1.1.14-1+deb9u2
2022-06-23 00:55:09 status unpacked libxcursor1:amd64 1:1.1.14-1+deb9u2
2022-06-23 00:55:09 install libxdamage1:amd64 <none> 1:1.1.4-2+b3
2022-06-23 00:55:09 status half-installed libxdamage1:amd64 1:1.1.4-2+b3
2022-06-23 00:55:09 status unpacked libxdamage1:amd64 1:1.1.4-2+b3
2022-06-23 00:55:09 status unpacked libxdamage1:amd64 1:1.1.4-2+b3
2022-06-23 00:55:09 install libxi6:amd64 <none> 2:1.7.9-1
2022-06-23 00:55:09 status half-installed libxi6:amd64 2:1.7.9-1
2022-06-23 00:55:09 status unpacked libxi6:amd64 2:1.7.9-1
2022-06-23 00:55:09 status unpacked libxi6:amd64 2:1.7.9-1
2022-06-23 00:55:09 install libxinerama1:amd64 <none> 2:1.1.3-1+b3
2022-06-23 00:55:09 status half-installed libxinerama1:amd64 2:1.1.3-1+b3
2022-06-23 00:55:09 status unpacked libxinerama1:amd64 2:1.1.3-1+b3
2022-06-23 00:55:09 status unpacked libxinerama1:amd64 2:1.1.3-1+b3
2022-06-23 00:55:10 install libxrandr2:amd64 <none> 2:1.5.1-1
2022-06-23 00:55:10 status half-installed libxrandr2:amd64 2:1.5.1-1
2022-06-23 00:55:10 status unpacked libxrandr2:amd64 2:1.5.1-1
2022-06-23 00:55:10 status unpacked libxrandr2:amd64 2:1.5.1-1
2022-06-23 00:55:10 install hicolor-icon-theme:all <none> 0.15-1
2022-06-23 00:55:10 status half-installed hicolor-icon-theme:all 0.15-1
2022-06-23 00:55:10 status unpacked hicolor-icon-theme:all 0.15-1
2022-06-23 00:55:10 status unpacked hicolor-icon-theme:all 0.15-1
2022-06-23 00:55:10 install gtk-update-icon-cache:amd64 <none> 3.22.11-1
2022-06-23 00:55:10 status half-installed gtk-update-icon-cache:amd64 3.22.11-1
2022-06-23 00:55:10 status unpacked gtk-update-icon-cache:amd64 3.22.11-1
2022-06-23 00:55:10 status unpacked gtk-update-icon-cache:amd64 3.22.11-1
2022-06-23 00:55:10 install libcroco3:amd64 <none> 0.6.11-3
2022-06-23 00:55:10 status half-installed libcroco3:amd64 0.6.11-3
2022-06-23 00:55:10 status unpacked libcroco3:amd64 0.6.11-3
2022-06-23 00:55:10 status unpacked libcroco3:amd64 0.6.11-3
2022-06-23 00:55:10 install librsvg2-2:amd64 <none> 2.40.21-0+deb9u1
2022-06-23 00:55:10 status half-installed librsvg2-2:amd64 2.40.21-0+deb9u1
2022-06-23 00:55:10 status unpacked librsvg2-2:amd64 2.40.21-0+deb9u1
2022-06-23 00:55:10 status unpacked librsvg2-2:amd64 2.40.21-0+deb9u1
2022-06-23 00:55:10 install librsvg2-common:amd64 <none> 2.40.21-0+deb9u1
2022-06-23 00:55:10 status half-installed librsvg2-common:amd64 2.40.21-0+deb9u1
2022-06-23 00:55:10 status unpacked librsvg2-common:amd64 2.40.21-0+deb9u1
2022-06-23 00:55:10 status unpacked librsvg2-common:amd64 2.40.21-0+deb9u1
2022-06-23 00:55:10 install gnome-icon-theme:all <none> 3.12.0-2
2022-06-23 00:55:10 status half-installed gnome-icon-theme:all 3.12.0-2
2022-06-23 00:55:11 status unpacked gnome-icon-theme:all 3.12.0-2
2022-06-23 00:55:11 status unpacked gnome-icon-theme:all 3.12.0-2
2022-06-23 00:55:11 install libgtk2.0-0:amd64 <none> 2.24.31-2
2022-06-23 00:55:11 status half-installed libgtk2.0-0:amd64 2.24.31-2
2022-06-23 00:55:11 status unpacked libgtk2.0-0:amd64 2.24.31-2
2022-06-23 00:55:11 status unpacked libgtk2.0-0:amd64 2.24.31-2
2022-06-23 00:55:11 install libgvc6-plugins-gtk:amd64 <none> 2.38.0-17+deb9u1
2022-06-23 00:55:11 status half-installed libgvc6-plugins-gtk:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:11 status unpacked libgvc6-plugins-gtk:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:11 status unpacked libgvc6-plugins-gtk:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:11 install libexpat1-dev:amd64 <none> 2.2.0-2+deb9u5
2022-06-23 00:55:11 status half-installed libexpat1-dev:amd64 2.2.0-2+deb9u5
2022-06-23 00:55:11 status unpacked libexpat1-dev:amd64 2.2.0-2+deb9u5
2022-06-23 00:55:11 status unpacked libexpat1-dev:amd64 2.2.0-2+deb9u5
2022-06-23 00:55:11 install libltdl-dev:amd64 <none> 2.4.6-2
2022-06-23 00:55:11 status half-installed libltdl-dev:amd64 2.4.6-2
2022-06-23 00:55:11 status unpacked libltdl-dev:amd64 2.4.6-2
2022-06-23 00:55:11 status unpacked libltdl-dev:amd64 2.4.6-2
2022-06-23 00:55:11 install libgraphviz-dev:amd64 <none> 2.38.0-17+deb9u1
2022-06-23 00:55:11 status half-installed libgraphviz-dev:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:11 status unpacked libgraphviz-dev:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:11 status unpacked libgraphviz-dev:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:11 install libopenjp2-7-dev:amd64 <none> 2.1.2-1.1+deb9u7
2022-06-23 00:55:11 status half-installed libopenjp2-7-dev:amd64 2.1.2-1.1+deb9u7
2022-06-23 00:55:11 status unpacked libopenjp2-7-dev:amd64 2.1.2-1.1+deb9u7
2022-06-23 00:55:11 status unpacked libopenjp2-7-dev:amd64 2.1.2-1.1+deb9u7
2022-06-23 00:55:11 install liblcms2-dev:amd64 <none> 2.8-4+deb9u1
2022-06-23 00:55:11 status half-installed liblcms2-dev:amd64 2.8-4+deb9u1
2022-06-23 00:55:11 status unpacked liblcms2-dev:amd64 2.8-4+deb9u1
2022-06-23 00:55:11 status unpacked liblcms2-dev:amd64 2.8-4+deb9u1
2022-06-23 00:55:11 install liblqr-1-0-dev:amd64 <none> 0.4.2-2+b2
2022-06-23 00:55:11 status half-installed liblqr-1-0-dev:amd64 0.4.2-2+b2
2022-06-23 00:55:12 status unpacked liblqr-1-0-dev:amd64 0.4.2-2+b2
2022-06-23 00:55:12 status unpacked liblqr-1-0-dev:amd64 0.4.2-2+b2
2022-06-23 00:55:12 install libilmbase-dev:amd64 <none> 2.2.0-12
2022-06-23 00:55:12 status half-installed libilmbase-dev:amd64 2.2.0-12
2022-06-23 00:55:12 status unpacked libilmbase-dev:amd64 2.2.0-12
2022-06-23 00:55:12 status unpacked libilmbase-dev:amd64 2.2.0-12
2022-06-23 00:55:12 install libopenexr-dev:amd64 <none> 2.2.0-11+deb9u4
2022-06-23 00:55:12 status half-installed libopenexr-dev:amd64 2.2.0-11+deb9u4
2022-06-23 00:55:12 status unpacked libopenexr-dev:amd64 2.2.0-11+deb9u4
2022-06-23 00:55:12 status unpacked libopenexr-dev:amd64 2.2.0-11+deb9u4
2022-06-23 00:55:12 install libgirepository-1.0-1:amd64 <none> 1.50.0-1+b1
2022-06-23 00:55:12 status half-installed libgirepository-1.0-1:amd64 1.50.0-1+b1
2022-06-23 00:55:12 status unpacked libgirepository-1.0-1:amd64 1.50.0-1+b1
2022-06-23 00:55:12 status unpacked libgirepository-1.0-1:amd64 1.50.0-1+b1
2022-06-23 00:55:12 install gir1.2-glib-2.0:amd64 <none> 1.50.0-1+b1
2022-06-23 00:55:12 status half-installed gir1.2-glib-2.0:amd64 1.50.0-1+b1
2022-06-23 00:55:12 status unpacked gir1.2-glib-2.0:amd64 1.50.0-1+b1
2022-06-23 00:55:12 status unpacked gir1.2-glib-2.0:amd64 1.50.0-1+b1
2022-06-23 00:55:12 install libcairo-gobject2:amd64 <none> 1.14.8-1+deb9u1
2022-06-23 00:55:12 status half-installed libcairo-gobject2:amd64 1.14.8-1+deb9u1
2022-06-23 00:55:12 status unpacked libcairo-gobject2:amd64 1.14.8-1+deb9u1
2022-06-23 00:55:12 status unpacked libcairo-gobject2:amd64 1.14.8-1+deb9u1
2022-06-23 00:55:12 install gir1.2-freedesktop:amd64 <none> 1.50.0-1+b1
2022-06-23 00:55:12 status half-installed gir1.2-freedesktop:amd64 1.50.0-1+b1
2022-06-23 00:55:12 status unpacked gir1.2-freedesktop:amd64 1.50.0-1+b1
2022-06-23 00:55:12 status unpacked gir1.2-freedesktop:amd64 1.50.0-1+b1
2022-06-23 00:55:12 install gir1.2-gdkpixbuf-2.0:amd64 <none> 2.36.5-2+deb9u2
2022-06-23 00:55:12 status half-installed gir1.2-gdkpixbuf-2.0:amd64 2.36.5-2+deb9u2
2022-06-23 00:55:12 status unpacked gir1.2-gdkpixbuf-2.0:amd64 2.36.5-2+deb9u2
2022-06-23 00:55:12 status unpacked gir1.2-gdkpixbuf-2.0:amd64 2.36.5-2+deb9u2
2022-06-23 00:55:12 install gir1.2-rsvg-2.0:amd64 <none> 2.40.21-0+deb9u1
2022-06-23 00:55:12 status half-installed gir1.2-rsvg-2.0:amd64 2.40.21-0+deb9u1
2022-06-23 00:55:12 status unpacked gir1.2-rsvg-2.0:amd64 2.40.21-0+deb9u1
2022-06-23 00:55:12 status unpacked gir1.2-rsvg-2.0:amd64 2.40.21-0+deb9u1
2022-06-23 00:55:12 install libpython3.5-minimal:amd64 <none> 3.5.3-1+deb9u5
2022-06-23 00:55:12 status half-installed libpython3.5-minimal:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:12 status unpacked libpython3.5-minimal:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:12 status unpacked libpython3.5-minimal:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:12 install python3.5-minimal:amd64 <none> 3.5.3-1+deb9u5
2022-06-23 00:55:12 status half-installed python3.5-minimal:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:12 status unpacked python3.5-minimal:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:12 status unpacked python3.5-minimal:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:12 install python3-minimal:amd64 <none> 3.5.3-1
2022-06-23 00:55:12 status half-installed python3-minimal:amd64 3.5.3-1
2022-06-23 00:55:12 status unpacked python3-minimal:amd64 3.5.3-1
2022-06-23 00:55:12 status unpacked python3-minimal:amd64 3.5.3-1
2022-06-23 00:55:12 install libmpdec2:amd64 <none> 2.4.2-1
2022-06-23 00:55:12 status half-installed libmpdec2:amd64 2.4.2-1
2022-06-23 00:55:12 status unpacked libmpdec2:amd64 2.4.2-1
2022-06-23 00:55:12 status unpacked libmpdec2:amd64 2.4.2-1
2022-06-23 00:55:12 install libpython3.5-stdlib:amd64 <none> 3.5.3-1+deb9u5
2022-06-23 00:55:12 status half-installed libpython3.5-stdlib:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:13 status unpacked libpython3.5-stdlib:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:13 status unpacked libpython3.5-stdlib:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:13 install python3.5:amd64 <none> 3.5.3-1+deb9u5
2022-06-23 00:55:13 status half-installed python3.5:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:13 status triggers-pending mime-support:all 3.60
2022-06-23 00:55:13 status unpacked python3.5:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:13 status unpacked python3.5:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:13 install libpython3-stdlib:amd64 <none> 3.5.3-1
2022-06-23 00:55:13 status half-installed libpython3-stdlib:amd64 3.5.3-1
2022-06-23 00:55:13 status unpacked libpython3-stdlib:amd64 3.5.3-1
2022-06-23 00:55:13 status unpacked libpython3-stdlib:amd64 3.5.3-1
2022-06-23 00:55:13 install dh-python:all <none> 2.20170125
2022-06-23 00:55:13 status half-installed dh-python:all 2.20170125
2022-06-23 00:55:13 status unpacked dh-python:all 2.20170125
2022-06-23 00:55:13 status unpacked dh-python:all 2.20170125
2022-06-23 00:55:13 startup packages configure
2022-06-23 00:55:13 configure libpython3.5-minimal:amd64 3.5.3-1+deb9u5 <none>
2022-06-23 00:55:13 status unpacked libpython3.5-minimal:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:13 status unpacked libpython3.5-minimal:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:13 status half-configured libpython3.5-minimal:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:13 status installed libpython3.5-minimal:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:13 configure python3.5-minimal:amd64 3.5.3-1+deb9u5 <none>
2022-06-23 00:55:13 status unpacked python3.5-minimal:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:13 status half-configured python3.5-minimal:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:13 status installed python3.5-minimal:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:13 configure python3-minimal:amd64 3.5.3-1 <none>
2022-06-23 00:55:13 status unpacked python3-minimal:amd64 3.5.3-1
2022-06-23 00:55:13 status half-configured python3-minimal:amd64 3.5.3-1
2022-06-23 00:55:13 status installed python3-minimal:amd64 3.5.3-1
2022-06-23 00:55:13 startup archives unpack
2022-06-23 00:55:13 install python3:amd64 <none> 3.5.3-1
2022-06-23 00:55:13 status half-installed python3:amd64 3.5.3-1
2022-06-23 00:55:13 status unpacked python3:amd64 3.5.3-1
2022-06-23 00:55:13 status unpacked python3:amd64 3.5.3-1
2022-06-23 00:55:13 install libglib2.0-data:all <none> 2.50.3-2+deb9u3
2022-06-23 00:55:13 status half-installed libglib2.0-data:all 2.50.3-2+deb9u3
2022-06-23 00:55:14 status unpacked libglib2.0-data:all 2.50.3-2+deb9u3
2022-06-23 00:55:14 status unpacked libglib2.0-data:all 2.50.3-2+deb9u3
2022-06-23 00:55:14 install libglib2.0-bin:amd64 <none> 2.50.3-2+deb9u3
2022-06-23 00:55:14 status half-installed libglib2.0-bin:amd64 2.50.3-2+deb9u3
2022-06-23 00:55:14 status unpacked libglib2.0-bin:amd64 2.50.3-2+deb9u3
2022-06-23 00:55:14 status unpacked libglib2.0-bin:amd64 2.50.3-2+deb9u3
2022-06-23 00:55:14 install libpcre16-3:amd64 <none> 2:8.39-3
2022-06-23 00:55:14 status half-installed libpcre16-3:amd64 2:8.39-3
2022-06-23 00:55:14 status unpacked libpcre16-3:amd64 2:8.39-3
2022-06-23 00:55:14 status unpacked libpcre16-3:amd64 2:8.39-3
2022-06-23 00:55:14 install libpcre32-3:amd64 <none> 2:8.39-3
2022-06-23 00:55:14 status half-installed libpcre32-3:amd64 2:8.39-3
2022-06-23 00:55:14 status unpacked libpcre32-3:amd64 2:8.39-3
2022-06-23 00:55:14 status unpacked libpcre32-3:amd64 2:8.39-3
2022-06-23 00:55:14 install libpcrecpp0v5:amd64 <none> 2:8.39-3
2022-06-23 00:55:14 status half-installed libpcrecpp0v5:amd64 2:8.39-3
2022-06-23 00:55:14 status unpacked libpcrecpp0v5:amd64 2:8.39-3
2022-06-23 00:55:14 status unpacked libpcrecpp0v5:amd64 2:8.39-3
2022-06-23 00:55:14 install libpcre3-dev:amd64 <none> 2:8.39-3
2022-06-23 00:55:14 status half-installed libpcre3-dev:amd64 2:8.39-3
2022-06-23 00:55:14 status unpacked libpcre3-dev:amd64 2:8.39-3
2022-06-23 00:55:14 status unpacked libpcre3-dev:amd64 2:8.39-3
2022-06-23 00:55:14 install libdpkg-perl:all <none> 1.18.26
2022-06-23 00:55:14 status half-installed libdpkg-perl:all 1.18.26
2022-06-23 00:55:14 status unpacked libdpkg-perl:all 1.18.26
2022-06-23 00:55:14 status unpacked libdpkg-perl:all 1.18.26
2022-06-23 00:55:14 install pkg-config:amd64 <none> 0.29-4+b1
2022-06-23 00:55:14 status half-installed pkg-config:amd64 0.29-4+b1
2022-06-23 00:55:14 status unpacked pkg-config:amd64 0.29-4+b1
2022-06-23 00:55:14 status unpacked pkg-config:amd64 0.29-4+b1
2022-06-23 00:55:14 install libglib2.0-dev:amd64 <none> 2.50.3-2+deb9u3
2022-06-23 00:55:14 status half-installed libglib2.0-dev:amd64 2.50.3-2+deb9u3
2022-06-23 00:55:14 status unpacked libglib2.0-dev:amd64 2.50.3-2+deb9u3
2022-06-23 00:55:14 status unpacked libglib2.0-dev:amd64 2.50.3-2+deb9u3
2022-06-23 00:55:14 install xorg-sgml-doctools:all <none> 1:1.11-1
2022-06-23 00:55:14 status half-installed xorg-sgml-doctools:all 1:1.11-1
2022-06-23 00:55:14 status unpacked xorg-sgml-doctools:all 1:1.11-1
2022-06-23 00:55:14 status unpacked xorg-sgml-doctools:all 1:1.11-1
2022-06-23 00:55:14 install x11proto-core-dev:all <none> 7.0.31-1
2022-06-23 00:55:14 status half-installed x11proto-core-dev:all 7.0.31-1
2022-06-23 00:55:14 status unpacked x11proto-core-dev:all 7.0.31-1
2022-06-23 00:55:14 status unpacked x11proto-core-dev:all 7.0.31-1
2022-06-23 00:55:14 install libxau-dev:amd64 <none> 1:1.0.8-1
2022-06-23 00:55:14 status half-installed libxau-dev:amd64 1:1.0.8-1
2022-06-23 00:55:14 status unpacked libxau-dev:amd64 1:1.0.8-1
2022-06-23 00:55:14 status unpacked libxau-dev:amd64 1:1.0.8-1
2022-06-23 00:55:14 install libxdmcp-dev:amd64 <none> 1:1.1.2-3
2022-06-23 00:55:14 status half-installed libxdmcp-dev:amd64 1:1.1.2-3
2022-06-23 00:55:14 status unpacked libxdmcp-dev:amd64 1:1.1.2-3
2022-06-23 00:55:14 status unpacked libxdmcp-dev:amd64 1:1.1.2-3
2022-06-23 00:55:14 install x11proto-input-dev:all <none> 2.3.2-1
2022-06-23 00:55:14 status half-installed x11proto-input-dev:all 2.3.2-1
2022-06-23 00:55:14 status unpacked x11proto-input-dev:all 2.3.2-1
2022-06-23 00:55:14 status unpacked x11proto-input-dev:all 2.3.2-1
2022-06-23 00:55:14 install x11proto-kb-dev:all <none> 1.0.7-1
2022-06-23 00:55:14 status half-installed x11proto-kb-dev:all 1.0.7-1
2022-06-23 00:55:14 status unpacked x11proto-kb-dev:all 1.0.7-1
2022-06-23 00:55:14 status unpacked x11proto-kb-dev:all 1.0.7-1
2022-06-23 00:55:14 install xtrans-dev:all <none> 1.3.5-1
2022-06-23 00:55:14 status half-installed xtrans-dev:all 1.3.5-1
2022-06-23 00:55:14 status unpacked xtrans-dev:all 1.3.5-1
2022-06-23 00:55:14 status unpacked xtrans-dev:all 1.3.5-1
2022-06-23 00:55:14 install libpthread-stubs0-dev:amd64 <none> 0.3-4
2022-06-23 00:55:14 status half-installed libpthread-stubs0-dev:amd64 0.3-4
2022-06-23 00:55:14 status unpacked libpthread-stubs0-dev:amd64 0.3-4
2022-06-23 00:55:14 status unpacked libpthread-stubs0-dev:amd64 0.3-4
2022-06-23 00:55:14 install libxcb1-dev:amd64 <none> 1.12-1
2022-06-23 00:55:14 status half-installed libxcb1-dev:amd64 1.12-1
2022-06-23 00:55:15 status unpacked libxcb1-dev:amd64 1.12-1
2022-06-23 00:55:15 status unpacked libxcb1-dev:amd64 1.12-1
2022-06-23 00:55:15 install libx11-dev:amd64 <none> 2:1.6.4-3+deb9u4
2022-06-23 00:55:15 status half-installed libx11-dev:amd64 2:1.6.4-3+deb9u4
2022-06-23 00:55:15 status unpacked libx11-dev:amd64 2:1.6.4-3+deb9u4
2022-06-23 00:55:15 status unpacked libx11-dev:amd64 2:1.6.4-3+deb9u4
2022-06-23 00:55:15 install libgdk-pixbuf2.0-dev:amd64 <none> 2.36.5-2+deb9u2
2022-06-23 00:55:15 status half-installed libgdk-pixbuf2.0-dev:amd64 2.36.5-2+deb9u2
2022-06-23 00:55:15 status unpacked libgdk-pixbuf2.0-dev:amd64 2.36.5-2+deb9u2
2022-06-23 00:55:15 status unpacked libgdk-pixbuf2.0-dev:amd64 2.36.5-2+deb9u2
2022-06-23 00:55:15 install liblzo2-2:amd64 <none> 2.08-1.2+b2
2022-06-23 00:55:15 status half-installed liblzo2-2:amd64 2.08-1.2+b2
2022-06-23 00:55:15 status unpacked liblzo2-2:amd64 2.08-1.2+b2
2022-06-23 00:55:15 status unpacked liblzo2-2:amd64 2.08-1.2+b2
2022-06-23 00:55:15 install libcairo-script-interpreter2:amd64 <none> 1.14.8-1+deb9u1
2022-06-23 00:55:15 status half-installed libcairo-script-interpreter2:amd64 1.14.8-1+deb9u1
2022-06-23 00:55:15 status unpacked libcairo-script-interpreter2:amd64 1.14.8-1+deb9u1
2022-06-23 00:55:15 status unpacked libcairo-script-interpreter2:amd64 1.14.8-1+deb9u1
2022-06-23 00:55:15 install libfontconfig1-dev:amd64 <none> 2.11.0-6.7+b1
2022-06-23 00:55:15 status half-installed libfontconfig1-dev:amd64 2.11.0-6.7+b1
2022-06-23 00:55:15 status unpacked libfontconfig1-dev:amd64 2.11.0-6.7+b1
2022-06-23 00:55:15 status unpacked libfontconfig1-dev:amd64 2.11.0-6.7+b1
2022-06-23 00:55:15 install x11proto-render-dev:all <none> 2:0.11.1-2
2022-06-23 00:55:15 status half-installed x11proto-render-dev:all 2:0.11.1-2
2022-06-23 00:55:15 status unpacked x11proto-render-dev:all 2:0.11.1-2
2022-06-23 00:55:15 status unpacked x11proto-render-dev:all 2:0.11.1-2
2022-06-23 00:55:15 install libxrender-dev:amd64 <none> 1:0.9.10-1
2022-06-23 00:55:15 status half-installed libxrender-dev:amd64 1:0.9.10-1
2022-06-23 00:55:15 status unpacked libxrender-dev:amd64 1:0.9.10-1
2022-06-23 00:55:15 status unpacked libxrender-dev:amd64 1:0.9.10-1
2022-06-23 00:55:15 install x11proto-xext-dev:all <none> 7.3.0-1
2022-06-23 00:55:15 status half-installed x11proto-xext-dev:all 7.3.0-1
2022-06-23 00:55:15 status unpacked x11proto-xext-dev:all 7.3.0-1
2022-06-23 00:55:15 status unpacked x11proto-xext-dev:all 7.3.0-1
2022-06-23 00:55:15 install libxext-dev:amd64 <none> 2:1.3.3-1+b2
2022-06-23 00:55:15 status half-installed libxext-dev:amd64 2:1.3.3-1+b2
2022-06-23 00:55:15 status unpacked libxext-dev:amd64 2:1.3.3-1+b2
2022-06-23 00:55:15 status unpacked libxext-dev:amd64 2:1.3.3-1+b2
2022-06-23 00:55:15 install x11-common:all <none> 1:7.7+19
2022-06-23 00:55:15 status half-installed x11-common:all 1:7.7+19
2022-06-23 00:55:15 status unpacked x11-common:all 1:7.7+19
2022-06-23 00:55:15 status unpacked x11-common:all 1:7.7+19
2022-06-23 00:55:15 install libice6:amd64 <none> 2:1.0.9-2
2022-06-23 00:55:15 status half-installed libice6:amd64 2:1.0.9-2
2022-06-23 00:55:15 status unpacked libice6:amd64 2:1.0.9-2
2022-06-23 00:55:15 status unpacked libice6:amd64 2:1.0.9-2
2022-06-23 00:55:15 install libsm6:amd64 <none> 2:1.2.2-1+b3
2022-06-23 00:55:15 status half-installed libsm6:amd64 2:1.2.2-1+b3
2022-06-23 00:55:15 status unpacked libsm6:amd64 2:1.2.2-1+b3
2022-06-23 00:55:15 status unpacked libsm6:amd64 2:1.2.2-1+b3
2022-06-23 00:55:15 install libice-dev:amd64 <none> 2:1.0.9-2
2022-06-23 00:55:15 status half-installed libice-dev:amd64 2:1.0.9-2
2022-06-23 00:55:15 status unpacked libice-dev:amd64 2:1.0.9-2
2022-06-23 00:55:15 status unpacked libice-dev:amd64 2:1.0.9-2
2022-06-23 00:55:15 install libsm-dev:amd64 <none> 2:1.2.2-1+b3
2022-06-23 00:55:15 status half-installed libsm-dev:amd64 2:1.2.2-1+b3
2022-06-23 00:55:15 status unpacked libsm-dev:amd64 2:1.2.2-1+b3
2022-06-23 00:55:15 status unpacked libsm-dev:amd64 2:1.2.2-1+b3
2022-06-23 00:55:15 install libpixman-1-dev:amd64 <none> 0.34.0-1
2022-06-23 00:55:15 status half-installed libpixman-1-dev:amd64 0.34.0-1
2022-06-23 00:55:15 status unpacked libpixman-1-dev:amd64 0.34.0-1
2022-06-23 00:55:15 status unpacked libpixman-1-dev:amd64 0.34.0-1
2022-06-23 00:55:15 install libxcb-render0-dev:amd64 <none> 1.12-1
